source_cell,target_cell,initial_cio_dB,optimized_cio_dB,cio_delta_dB,before_success_%,after_success_%,improvement_%,action
RJPN-011-2,RJPN-008-2,0.9,0.9,0.0,0.0,85.18,85.18,unchanged
RJPN-011-3,RJPN-001-1,-5.9,-5.9,0.0,0.0,85.09,85.09,unchanged
RJPN-011-2,RJPN-011-3,0.4,0.4,0.0,0.0,84.75,84.75,unchanged
RJPN-011-3,RJPN-007-1,-2.9,-2.9,0.0,0.0,84.72,84.72,unchanged
RJPN-011-2,RJPN-008-1,1.2,1.2,0.0,0.0,84.7,84.7,unchanged
RJPN-011-3,RJPN-003-1,-3.8,-3.8,0.0,0.0,84.58,84.58,unchanged
RJPN-011-3,RJPN-001-2,0.6,0.6,0.0,0.0,84.45,84.45,unchanged
RJPN-011-2,RJPN-007-1,-1.7,-1.7,0.0,0.0,84.15,84.15,unchanged
RJPN-011-3,RJPN-008-3,1.7,1.7,0.0,0.0,83.91,83.91,unchanged
RJPN-011-3,RJPN-011-1,-0.4,-0.4,0.0,0.0,83.81,83.81,unchanged
RJPN-011-3,RJPN-003-3,4.1,4.1,0.0,0.0,83.75,83.75,unchanged
RJPN-011-3,RJPN-008-2,4.9,4.9,0.0,0.0,83.47,83.47,unchanged
RJPN-002-3,RJPN-001-2,4.0,4.0,0.0,94.95,94.95,0.0,unchanged
RJPN-002-3,RJPN-009-1,3.5,3.5,0.0,94.42,94.42,0.0,unchanged
RJPN-003-1,RJPN-011-1,5.5,5.5,0.0,93.02,93.02,0.0,unchanged
RJPN-003-1,RJPN-007-3,3.0,3.0,0.0,92.33,92.33,0.0,unchanged
RJPN-011-1,RJPN-007-2,0.5,0.5,0.0,95.27,95.27,0.0,unchanged
RJPN-009-2,RJPN-004-1,1.0,1.0,0.0,92.96,92.96,0.0,unchanged
RJPN-003-2,RJPN-007-2,3.5,3.5,0.0,93.77,93.77,0.0,unchanged
RJPN-002-1,RJPN-009-1,1.0,1.0,0.0,96.84,96.84,0.0,unchanged
RJPN-003-2,RJPN-007-3,-3.0,-3.0,0.0,93.88,93.88,0.0,unchanged
RJPN-003-2,RJPN-011-1,-4.0,-4.0,0.0,93.54,93.54,0.0,unchanged
RJPN-010-3,RJPN-010-2,-4.5,-4.5,0.0,93.35,93.35,0.0,unchanged
RJPN-003-3,RJPN-006-2,6.0,6.0,0.0,96.7,96.7,0.0,unchanged
RJPN-003-3,RJPN-007-1,-1.0,-1.0,0.0,95.9,95.9,0.0,unchanged
RJPN-002-2,RJPN-007-2,2.0,2.0,0.0,87.02,87.02,0.0,unchanged
RJPN-001-2,RJPN-008-2,5.5,5.5,0.0,94.68,94.68,0.0,unchanged
RJPN-001-3,RJPN-008-3,0.0,0.0,0.0,94.18,94.18,0.0,unchanged
RJPN-001-2,RJPN-008-3,-5.5,-5.5,0.0,95.72,95.72,0.0,unchanged
RJPN-011-2,RJPN-001-3,0.5,0.5,0.0,85.48,85.48,0.0,unchanged
RJPN-011-2,RJPN-007-2,-2.0,-2.0,0.0,84.36,84.36,0.0,unchanged
RJPN-004-1,RJPN-002-3,6.0,6.0,0.0,92.02,92.02,0.0,unchanged
RJPN-001-2,RJPN-007-1,0.0,0.0,0.0,94.15,94.15,0.0,unchanged
RJPN-001-1,RJPN-008-3,0.5,0.5,0.0,93.35,93.35,0.0,unchanged
RJPN-011-3,RJPN-001-3,-3.5,-3.5,0.0,83.09,83.09,0.0,unchanged
RJPN-011-3,RJPN-003-2,2.0,2.0,0.0,85.21,85.21,0.0,unchanged
RJPN-011-3,RJPN-007-2,0.5,0.5,0.0,85.41,85.41,0.0,unchanged
RJPN-011-3,RJPN-007-3,-4.0,-4.0,0.0,83.3,83.3,0.0,unchanged
RJPN-011-3,RJPN-008-1,-5.5,-5.5,0.0,84.41,84.41,0.0,unchanged
RJPN-010-3,RJPN-009-2,-2.0,-2.0,0.0,92.05,92.05,0.0,unchanged
RJPN-004-1,RJPN-003-3,-2.5,-2.5,0.0,92.33,92.33,0.0,unchanged
RJPN-009-2,RJPN-002-2,2.5,2.5,0.0,93.0,93.0,0.0,unchanged
RJPN-004-1,RJPN-010-3,-4.0,-4.0,0.0,91.59,91.59,0.0,unchanged
RJPN-007-2,RJPN-009-2,-3.0,-3.0,0.0,93.63,93.63,0.0,unchanged
RJPN-010-1,RJPN-009-3,4.0,4.0,0.0,95.89,95.89,0.0,unchanged
RJPN-007-3,RJPN-007-2,5.0,5.0,0.0,95.28,95.28,0.0,unchanged
RJPN-008-1,RJPN-001-2,1.5,1.5,0.0,94.51,94.51,0.0,unchanged
RJPN-008-1,RJPN-007-3,4.5,4.5,0.0,95.61,95.61,0.0,unchanged
RJPN-008-1,RJPN-008-3,2.5,2.5,0.0,95.21,95.21,0.0,unchanged
RJPN-008-2,RJPN-001-1,-5.0,-5.0,0.0,94.31,94.31,0.0,unchanged
RJPN-008-2,RJPN-002-1,1.0,1.0,0.0,93.88,93.88,0.0,unchanged
RJPN-008-2,RJPN-002-3,5.5,5.5,0.0,94.74,94.74,0.0,unchanged
RJPN-008-2,RJPN-007-1,-1.5,-1.5,0.0,94.29,94.29,0.0,unchanged
RJPN-008-3,RJPN-001-3,-0.0,-0.0,0.0,92.6,92.6,0.0,unchanged
RJPN-009-3,RJPN-010-1,4.0,4.0,0.0,96.75,96.75,0.0,unchanged
RJPN-009-3,RJPN-009-2,4.5,4.5,0.0,96.88,96.88,0.0,unchanged
RJPN-009-3,RJPN-009-1,1.0,1.0,0.0,96.41,96.41,0.0,unchanged
RJPN-008-3,RJPN-002-3,-2.5,-2.5,0.0,93.08,93.08,0.0,unchanged
RJPN-009-3,RJPN-004-2,-5.5,-5.5,0.0,97.31,97.31,0.0,unchanged
RJPN-009-1,RJPN-004-3,-4.5,-4.5,0.0,95.63,95.63,0.0,unchanged
RJPN-007-2,RJPN-007-3,4.0,4.0,0.0,93.51,93.51,0.0,unchanged
RJPN-007-2,RJPN-001-3,1.5,1.5,0.0,92.01,92.01,0.0,unchanged
RJPN-007-1,RJPN-007-2,5.0,5.0,0.0,94.05,94.05,0.0,unchanged
RJPN-005-3,RJPN-008-1,-1.5,-1.5,0.0,93.6,93.6,0.0,unchanged
RJPN-010-3,RJPN-004-3,1.5,1.5,0.0,93.5,93.5,0.0,unchanged
RJPN-004-2,RJPN-003-3,2.0,2.0,0.0,94.94,94.94,0.0,unchanged
RJPN-004-2,RJPN-009-3,4.5,4.5,0.0,94.45,94.45,0.0,unchanged
RJPN-004-3,RJPN-010-3,2.0,2.0,0.0,93.56,93.56,0.0,unchanged
RJPN-005-2,RJPN-002-1,5.0,5.0,0.0,95.55,95.55,0.0,unchanged
RJPN-005-3,RJPN-001-3,-4.0,-4.0,0.0,94.11,94.11,0.0,unchanged
RJPN-005-3,RJPN-005-2,-0.0,-0.0,0.0,93.75,93.75,0.0,unchanged
RJPN-006-1,RJPN-003-1,-4.5,-4.5,0.0,95.33,95.33,0.0,unchanged
RJPN-007-1,RJPN-001-3,1.5,1.5,0.0,92.07,92.07,0.0,unchanged
RJPN-006-2,RJPN-006-1,-4.0,-4.0,0.0,93.49,93.49,0.0,unchanged
RJPN-006-2,RJPN-006-3,-4.0,-4.0,0.0,93.35,93.35,0.0,unchanged
RJPN-010-2,RJPN-007-2,-4.0,-4.0,0.0,92.61,92.61,0.0,unchanged
RJPN-006-3,RJPN-006-1,-0.5,-0.5,0.0,93.02,93.02,0.0,unchanged
RJPN-010-2,RJPN-004-3,1.0,1.0,0.0,92.63,92.63,0.0,unchanged
RJPN-007-1,RJPN-001-1,-4.5,-4.5,0.0,93.92,93.92,0.0,unchanged
RJPN-010-2,RJPN-004-1,4.5,4.5,0.0,93.64,93.64,0.0,unchanged
RJPN-001-1,RJPN-001-2,1.0,1.0,0.0,93.36,93.36,0.0,unchanged
